                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     32,                0.41695,                0.11571,                0.05031,                0.31741,                0.91644,                0.96012,                0.96261,                0.98741,                0.96218,                0.95957,                0.96228,                0.98724,                0.97861,                0.27511,                0.06107,                0.00054,                0.21954,                0.85692,              0.0084655,              0.0084655,              0.0084655
                     33,                0.41635,                0.11385,                0.04931,                0.31677,                0.91541,                0.95974,                0.96285,                0.98744,                0.96245,                0.95941,                0.96252,                0.98729,                0.97859,                0.27444,                 0.0609,                0.00054,                0.21925,                0.85656,               0.008416,               0.008416,               0.008416
                     34,                0.41382,                0.11476,                0.05086,                0.31369,                0.91492,                0.95932,                0.96344,                0.98747,                0.96274,                0.95899,                0.96315,                0.98733,                0.97862,                0.27368,                0.06065,                0.00053,                0.21851,                0.85615,              0.0083665,              0.0083665,              0.0083665
                     35,                 0.4136,                0.11171,                0.04992,                0.31408,                 0.9142,                0.95959,                0.96325,                0.98742,                0.96273,                0.95927,                0.96309,                0.98728,                0.97851,                0.27306,                0.06042,                0.00053,                0.21793,                0.85581,               0.008317,               0.008317,               0.008317
                     36,                0.41197,                0.11484,                0.04956,                 0.3131,                  0.914,                 0.9599,                0.96342,                0.98751,                 0.9629,                0.95929,                0.96328,                0.98735,                0.97856,                0.27276,                0.06027,                0.00053,                0.21768,                0.85556,              0.0082675,              0.0082675,              0.0082675
                     37,                0.41007,                0.11129,                0.05026,                0.31247,                0.91218,                0.95979,                 0.9633,                0.98745,                0.96286,                0.95916,                 0.9632,                0.98732,                0.97853,                0.27224,                0.06023,                0.00052,                0.21726,                0.85528,               0.008218,               0.008218,               0.008218
                     38,                0.40875,                 0.1103,                0.05037,                0.31085,                0.91291,                0.95918,                0.96423,                0.98743,                0.96301,                0.95858,                0.96398,                0.98728,                0.97851,                0.27169,                0.05997,                0.00052,                0.21664,                0.85493,              0.0081685,              0.0081685,              0.0081685
                     39,                0.40748,                0.10926,                0.04927,                0.31089,                 0.9124,                0.95922,                0.96393,                0.98744,                0.96317,                0.95843,                0.96416,                0.98727,                 0.9784,                0.27123,                0.05984,                0.00051,                 0.2163,                0.85464,               0.008119,               0.008119,               0.008119
                     40,                0.40639,                 0.1101,                0.04961,                0.31062,                0.91155,                0.95859,                 0.9649,                0.98741,                0.96319,                0.95808,                 0.9644,                0.98722,                0.97841,                 0.2711,                0.05963,                0.00051,                0.21598,                 0.8544,              0.0080695,              0.0080695,              0.0080695
                     41,                 0.4037,                0.10975,                0.04904,                0.30727,                0.90783,                 0.9579,                0.96569,                0.98746,                0.96353,                0.95748,                0.96528,                0.98729,                0.97856,                 0.2705,                0.05959,                 0.0005,                0.21547,                0.85411,                0.00802,                0.00802,                0.00802
                     42,                0.40353,                0.10793,                0.04911,                0.30824,                0.90891,                0.95902,                0.96493,                0.98739,                0.96346,                0.95908,                0.96379,                0.98722,                0.97851,                0.27011,                0.05938,                 0.0005,                 0.2151,                0.85378,              0.0079705,              0.0079705,              0.0079705
                     43,                0.40169,                0.10599,                0.04896,                0.30461,                0.90745,                0.96004,                0.96402,                0.98745,                0.96377,                0.95964,                0.96363,                0.98732,                0.97872,                0.26974,                0.05916,                 0.0005,                0.21463,                0.85352,               0.007921,               0.007921,               0.007921
                     44,                0.40035,                 0.1061,                0.04928,                0.30601,                0.90848,                0.96049,                0.96376,                0.98741,                0.96387,                0.96016,                0.96322,                0.98727,                0.97875,                0.26951,                0.05901,                 0.0005,                0.21423,                0.85332,              0.0078715,              0.0078715,              0.0078715
                     45,                0.39774,                0.10733,                0.04876,                0.30441,                0.90674,                0.96006,                 0.9643,                0.98738,                0.96394,                0.95966,                 0.9639,                0.98727,                0.97867,                0.26933,                0.05893,                 0.0005,                0.21391,                0.85313,               0.007822,               0.007822,               0.007822
                     46,                0.39639,                0.10148,                0.04897,                0.30339,                0.90441,                0.96076,                0.96304,                0.98749,                0.96403,                 0.9604,                0.96266,                0.98736,                0.97882,                0.26909,                0.05869,                0.00049,                0.21366,                 0.8529,              0.0077725,              0.0077725,              0.0077725
                     47,                0.39714,                0.10489,                0.04855,                 0.3029,                0.90647,                0.96105,                0.96279,                0.98754,                  0.964,                0.96072,                0.96245,                0.98741,                0.97884,                0.26892,                0.05851,                0.00049,                0.21329,                0.85268,               0.007723,               0.007723,               0.007723
                     48,                0.39508,                0.10508,                0.04846,                0.30098,                0.90538,                0.96229,                 0.9616,                0.98754,                0.96422,                 0.9619,                0.96122,                0.98742,                0.97893,                0.26887,                0.05843,                0.00049,                0.21304,                0.85248,              0.0076735,              0.0076735,              0.0076735
                     49,                0.39392,                0.10332,                0.04811,                0.29876,                0.90491,                0.96221,                0.96187,                0.98766,                0.96442,                0.96183,                 0.9615,                0.98755,                0.97912,                0.26857,                0.05823,                0.00048,                0.21282,                0.85222,               0.007624,               0.007624,               0.007624
                     50,                  0.393,                0.10436,                0.04802,                0.29971,                0.90509,                0.96326,                0.96068,                0.98772,                0.96459,                0.96315,                0.95989,                0.98761,                0.97927,                0.26818,                0.05801,                0.00048,                0.21248,                0.85194,              0.0075745,              0.0075745,              0.0075745
                     51,                0.39313,                0.10524,                0.04763,                0.29951,                0.90481,                0.96072,                0.96341,                0.98766,                0.96468,                0.96276,                0.96038,                0.98756,                0.97922,                0.26783,                0.05785,                0.00048,                0.21218,                0.85169,               0.007525,               0.007525,               0.007525
                     52,                0.38994,                0.10175,                0.04805,                 0.2983,                0.90123,                0.96363,                0.96077,                0.98777,                0.96492,                0.96325,                0.96039,                0.98767,                 0.9794,                0.26769,                 0.0576,                0.00047,                0.21184,                0.85143,              0.0074755,              0.0074755,              0.0074755
                     53,                0.38984,                0.10297,                0.04824,                0.29711,                0.90208,                0.96026,                0.96345,                0.98783,                0.96508,                0.96257,                0.96094,                0.98773,                0.97943,                0.26717,                0.05749,                0.00047,                0.21118,                0.85114,               0.007426,               0.007426,               0.007426
                     54,                0.39002,                0.10287,                0.04943,                0.29655,                0.90284,                0.96352,                0.96087,                0.98782,                0.96527,                0.96332,                0.96033,                0.98772,                0.97948,                0.26688,                0.05737,                0.00047,                0.21096,                0.85089,              0.0073765,              0.0073765,              0.0073765
                     55,                0.38815,                0.10241,                 0.0477,                0.29613,                0.90154,                 0.9633,                 0.9613,                 0.9878,                0.96537,                0.96308,                0.96084,                 0.9877,                0.97935,                0.26665,                0.05735,                0.00047,                0.21077,                0.85067,               0.007327,               0.007327,               0.007327
                     56,                0.38595,                 0.1003,                0.04672,                0.29394,                0.90069,                0.96323,                0.96154,                0.98771,                0.96532,                0.96287,                0.96118,                0.98763,                0.97932,                0.26618,                 0.0573,                0.00046,                0.21041,                0.85038,              0.0072775,              0.0072775,              0.0072775
                     57,                0.38438,                0.10094,                0.04792,                0.29465,                0.89968,                0.96306,                0.96162,                0.98782,                0.96562,                0.96272,                0.96126,                0.98772,                0.97932,                0.26536,                 0.0571,                0.00046,                0.20978,                0.84996,               0.007228,               0.007228,               0.007228
                     58,                0.38347,                0.09887,                0.04759,                 0.2923,                0.89884,                0.96309,                0.96159,                0.98779,                0.96578,                0.96273,                 0.9612,                 0.9877,                0.97928,                0.26487,                0.05696,                0.00045,                0.20949,                0.84962,              0.0071785,              0.0071785,              0.0071785
