                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    126,                0.72631,                 0.4285,                0.27236,                0.39302,                0.87952,                0.99823,                      1,                  0.995,                0.72569,                0.96883,                0.97059,                0.97936,                0.91008,                 1.0776,                0.48579,                0.05207,                0.42403,                0.95192,               0.007525,               0.007525,               0.007525
                    127,                0.68609,                0.38106,                0.18806,                0.37962,                0.84458,                0.99828,                      1,                  0.995,                0.76448,                0.96888,                0.97059,                0.98275,                0.91411,                0.99024,                0.57718,                0.04937,                0.40943,                0.93756,              0.0075052,              0.0075052,              0.0075052
                    128,                0.78668,                0.47249,                 0.2234,                0.39492,                0.88549,                0.99828,                      1,                  0.995,                0.76448,                0.96888,                0.97059,                0.98275,                0.91411,                0.99024,                0.57718,                0.04937,                0.40943,                0.93756,              0.0074854,              0.0074854,              0.0074854
                    129,                0.74639,                0.41045,                 0.2299,                0.39497,                0.85848,                      1,                      1,                  0.995,                 0.7575,                0.97059,                0.97059,                0.98402,                 0.9512,                 1.0193,                0.43485,                0.04891,                0.40951,                0.92968,              0.0074656,              0.0074656,              0.0074656
                    130,                0.70037,                0.35078,                0.20873,                0.37808,                0.87107,                0.99825,                      1,                  0.995,                0.75957,                0.96889,                0.97059,                0.98298,                0.93717,                0.96601,                0.47905,                  0.049,                0.40961,                 0.9278,              0.0074458,              0.0074458,              0.0074458
                    131,                0.68683,                0.44261,                0.20439,                0.37646,                0.87203,                0.99827,                      1,                  0.995,                0.72919,                0.96887,                0.97059,                0.97912,                0.95766,                 1.0669,                0.43243,                0.04834,                0.42421,                0.94594,               0.007426,               0.007426,               0.007426
                    132,                0.74319,                0.41089,                0.17665,                  0.382,                0.85373,                0.99827,                      1,                  0.995,                0.72919,                0.96887,                0.97059,                0.97912,                0.95766,                 1.0669,                0.43243,                0.04834,                0.42421,                0.94594,              0.0074062,              0.0074062,              0.0074062
                    133,                0.72013,                0.37191,                0.18441,                 0.3777,                0.86211,                0.99823,                      1,                  0.995,                0.74591,                0.96887,                0.97059,                0.98106,                0.93444,                 1.0303,                0.46226,                 0.0477,                0.42714,                 0.9396,              0.0073864,              0.0073864,              0.0073864
                    134,                0.67541,                 0.4086,                 0.1954,                0.37207,                0.86399,                0.99817,                      1,                  0.995,                0.75335,                0.96881,                0.97059,                 0.9787,                0.95466,                0.99667,                0.41651,                0.04859,                0.40767,                0.92651,              0.0073666,              0.0073666,              0.0073666
                    135,                0.72541,                 0.4338,                0.21439,                0.39037,                0.87498,                0.99825,                      1,                  0.995,                0.72925,                0.96886,                0.97059,                0.98177,                0.94412,                 1.0351,                0.44661,                0.04637,                0.41737,                0.94502,              0.0073468,              0.0073468,              0.0073468
                    136,                0.73809,                0.41579,                0.22365,                0.37908,                 0.8809,                0.99825,                      1,                  0.995,                0.72925,                0.96886,                0.97059,                0.98177,                0.94412,                 1.0351,                0.44661,                0.04637,                0.41737,                0.94502,               0.007327,               0.007327,               0.007327
                    137,                0.75952,                0.43386,                0.24553,                0.38948,                0.90101,                0.99819,                      1,                  0.995,                0.74743,                0.96883,                0.97059,                0.98055,                0.95494,                 1.0008,                0.41433,                0.04556,                0.40377,                0.93249,              0.0073072,              0.0073072,              0.0073072
                    138,                0.67351,                0.38171,                0.17698,                0.35486,                0.86706,                0.99813,                      1,                  0.995,                0.74606,                0.96877,                0.97059,                0.97904,                0.92333,                 1.0136,                0.49773,                0.04606,                 0.4066,                0.94068,              0.0072874,              0.0072874,              0.0072874
                    139,                0.74234,                0.53943,                0.26311,                0.39458,                0.88464,                0.99802,                      1,                  0.995,                0.76069,                0.96867,                0.97059,                0.97727,                0.93543,                0.95785,                0.47298,                 0.0471,                0.39792,                0.91998,              0.0072676,              0.0072676,              0.0072676
                    140,                0.70196,                0.46984,                0.21495,                0.36902,                0.87106,                0.99802,                      1,                  0.995,                0.76069,                0.96867,                0.97059,                0.97727,                0.93543,                0.95785,                0.47298,                 0.0471,                0.39792,                0.91998,              0.0072478,              0.0072478,              0.0072478
                    141,                0.74555,                0.39103,                0.17104,                0.37726,                0.87141,                0.99736,                      1,                  0.995,                0.76112,                0.96802,                0.97059,                0.97959,                0.92896,                0.96992,                0.56553,                0.05026,                0.42885,                0.91873,               0.007228,               0.007228,               0.007228
                    142,                0.69806,                0.27137,                0.19202,                0.37218,                0.86954,                0.99763,                      1,                  0.995,                0.76167,                0.93778,                0.94118,                0.94136,                0.88401,                 1.0166,                0.87916,                0.05026,                0.43063,                0.93666,              0.0072082,              0.0072082,              0.0072082
                    143,                0.71968,                0.39193,                0.21894,                0.38424,                 0.8713,                0.96942,                      1,                0.99357,                0.73716,                0.88389,                0.91176,                  0.918,                0.89838,                 1.0514,                0.87308,                0.04852,                0.41846,                0.95823,              0.0071884,              0.0071884,              0.0071884
                    144,                0.73076,                0.45792,                0.19792,                0.37413,                0.87525,                0.96942,                      1,                0.99357,                0.73716,                0.88389,                0.91176,                  0.918,                0.89838,                 1.0514,                0.87308,                0.04852,                0.41846,                0.95823,              0.0071686,              0.0071686,              0.0071686
                    145,                0.72312,                0.36658,                0.17259,                0.37971,                0.86734,                0.91354,                      1,                0.97914,                0.70254,                0.93638,                0.88235,                0.91166,                0.82323,                 1.1533,                 1.3151,                0.05828,                0.52169,                0.98433,              0.0071488,              0.0071488,              0.0071488
                    146,                0.69068,                0.38075,                0.14763,                0.37035,                0.86343,                0.88235,                0.79412,                0.91236,                0.58859,                0.81117,                0.76471,                0.80396,                  0.703,                 1.3067,                   1.99,                0.06839,                 0.8014,                 1.0719,               0.007129,               0.007129,               0.007129
                    147,                0.70516,                0.66635,                0.18987,                0.36693,                0.85698,                      1,                0.99459,                  0.995,                 0.7711,                 0.9113,                0.90666,                0.90464,                0.82839,                 0.9801,                  1.082,                 0.0465,                0.42464,                0.93173,              0.0071092,              0.0071092,              0.0071092
                    148,                 0.6526,                0.36622,                0.16911,                 0.3592,                0.85423,                      1,                0.99459,                  0.995,                 0.7711,                 0.9113,                0.90666,                0.90464,                0.82839,                 0.9801,                  1.082,                 0.0465,                0.42464,                0.93173,              0.0070894,              0.0070894,              0.0070894
                    149,                0.77797,                0.49686,                0.20343,                0.39002,                0.91677,                0.51894,                0.85294,                0.70366,                0.33934,                0.53247,                0.85294,                0.69982,                0.53356,                 1.9331,                 2.1655,                0.12704,                  1.149,                 1.4524,              0.0070696,              0.0070696,              0.0070696
                    150,                0.74494,                0.37124,                0.19578,                0.37733,                0.87618,                0.99783,                      1,                  0.995,                 0.7806,                0.93914,                0.94118,                0.93571,                0.92303,                0.96798,                0.78606,                0.04438,                0.41011,                0.93488,              0.0070498,              0.0070498,              0.0070498
                    151,                0.70354,                0.32307,                0.17301,                0.37908,                0.87854,                0.99793,                      1,                  0.995,                0.77474,                0.93922,                0.94118,                0.93117,                0.90104,                0.91697,                0.76723,                0.04346,                 0.3905,                0.93115,                0.00703,                0.00703,                0.00703
                    152,                0.71192,                0.29734,                0.15164,                0.35885,                0.86082,                0.99793,                      1,                  0.995,                0.77474,                0.93922,                0.94118,                0.93117,                0.90104,                0.91697,                0.76723,                0.04346,                 0.3905,                0.93115,              0.0070102,              0.0070102,              0.0070102
                    153,                0.70988,                0.35573,                0.22093,                0.38207,                0.89839,                0.94269,                0.96774,                0.98163,                0.70658,                0.93873,                0.90149,                0.91827,                0.82701,                 1.1847,                  1.311,                0.05451,                0.54675,                 1.0018,              0.0069904,              0.0069904,              0.0069904
                    154,                0.73061,                0.44814,                0.22446,                0.38844,                 0.8939,                0.97137,                 0.9978,                0.98586,                0.74563,                0.93917,                0.90836,                0.92688,                0.84998,                 1.0696,                 1.1893,                0.05331,                0.49677,                0.96724,              0.0069706,              0.0069706,              0.0069706
                    155,                0.69273,                0.26994,                 0.1925,                0.36466,                 0.8747,                0.96902,                      1,                0.99186,                0.76632,                0.91202,                0.94118,                0.94598,                0.86173,                 1.0341,                 1.0065,                0.04603,                0.44251,                0.96217,              0.0069508,              0.0069508,              0.0069508
                    156,                0.67446,                0.40267,                0.13251,                0.35193,                0.84251,                0.96902,                      1,                0.99186,                0.76632,                0.91202,                0.94118,                0.94598,                0.86173,                 1.0341,                 1.0065,                0.04603,                0.44251,                0.96217,               0.006931,               0.006931,               0.006931
                    157,                0.64848,                0.25974,                0.21024,                0.35154,                0.85573,                0.99821,                      1,                  0.995,                 0.7944,                0.93949,                0.94118,                0.94864,                 0.9202,                0.86785,                0.72596,                0.03924,                0.37031,                0.92509,              0.0069112,              0.0069112,              0.0069112
                    158,                0.66694,                0.42761,                0.20317,                0.35654,                0.86365,                0.99814,                      1,                  0.995,                0.74794,                0.93942,                0.94118,                0.93864,                0.91928,                 1.0095,                0.58135,                0.03761,                0.38372,                0.95554,              0.0068914,              0.0068914,              0.0068914
                    159,                0.68533,                0.31322,                 0.2109,                0.36056,                0.87738,                0.99813,                      1,                  0.995,                0.78207,                0.93942,                0.94118,                0.95376,                0.93271,                0.93751,                0.65273,                0.03634,                0.37871,                0.94241,              0.0068716,              0.0068716,              0.0068716
                    160,                0.67932,                0.33607,                0.19848,                0.36154,                0.87386,                0.99813,                      1,                  0.995,                0.78207,                0.93942,                0.94118,                0.95376,                0.93271,                0.93751,                0.65273,                0.03634,                0.37871,                0.94241,              0.0068518,              0.0068518,              0.0068518
                    161,                0.66812,                0.26993,                0.16253,                0.35888,                0.85487,                0.99816,                      1,                  0.995,                0.75777,                0.93945,                0.94118,                0.94846,                0.91958,                0.99935,                0.68507,                0.03525,                0.39448,                0.95942,               0.006832,               0.006832,               0.006832
                    162,                0.73152,                0.47206,                0.26068,                0.39477,                 0.9008,                0.98959,                0.91176,                0.92262,                0.56972,                0.90878,                0.87915,                0.90852,                0.76778,                 1.4129,                 1.2734,                0.06901,                0.57729,                 1.1795,              0.0068122,              0.0068122,              0.0068122
                    163,                0.69873,                0.32752,                0.22634,                 0.3794,                 0.8726,                0.99816,                      1,                  0.995,                  0.753,                0.93945,                0.94118,                0.93972,                0.89997,                 1.0189,                0.73579,                0.03386,                0.39918,                0.96912,              0.0067924,              0.0067924,              0.0067924
                    164,                0.71121,                0.47088,                 0.1672,                 0.3642,                0.87535,                0.99816,                      1,                  0.995,                  0.753,                0.93945,                0.94118,                0.93972,                0.89997,                 1.0189,                0.73579,                0.03386,                0.39918,                0.96912,              0.0067726,              0.0067726,              0.0067726
                    165,                0.73752,                  0.293,                0.19251,                 0.3844,                0.88178,                0.99815,                      1,                  0.995,                0.77136,                0.93944,                0.94118,                0.94535,                0.89117,                0.93092,                0.76002,                0.03337,                0.39864,                0.94484,              0.0067528,              0.0067528,              0.0067528
                    166,                0.73803,                0.33437,                0.16618,                0.38426,                0.87068,                0.99816,                      1,                  0.995,                 0.7574,                0.93945,                0.94118,                0.94564,                0.91088,                0.97869,                0.65535,                0.03263,                0.39445,                0.94933,               0.006733,               0.006733,               0.006733
                    167,                0.62722,                0.26415,                0.14479,                0.35531,                0.84715,                0.99819,                      1,                  0.995,                0.75933,                 0.9696,                0.97059,                0.98435,                0.94301,                0.93932,                0.43259,                0.03157,                0.39869,                0.93975,              0.0067132,              0.0067132,              0.0067132
                    168,                0.63419,                0.37355,                0.19256,                0.35975,                 0.8527,                0.99819,                      1,                  0.995,                0.75933,                 0.9696,                0.97059,                0.98435,                0.94301,                0.93932,                0.43259,                0.03157,                0.39869,                0.93975,              0.0066934,              0.0066934,              0.0066934
                    169,                 0.6898,                0.28836,                0.19198,                0.36646,                0.86211,                0.99822,                      1,                  0.995,                0.71105,                0.96886,                0.97059,                0.98298,                 0.9448,                 1.1286,                  0.414,                0.03191,                0.41458,                0.99369,              0.0066736,              0.0066736,              0.0066736
                    170,                0.68973,                0.29424,                0.19062,                0.36603,                0.86566,                0.99825,                      1,                  0.995,                0.74545,                0.96886,                0.97059,                0.98298,                0.95371,                0.98833,                0.38915,                0.03353,                0.39771,                0.95114,              0.0066538,              0.0066538,              0.0066538
                    171,                 0.6481,                 0.3224,                0.18102,                 0.3532,                0.85899,                0.99827,                      1,                  0.995,                0.70552,                0.96891,                0.97059,                0.98321,                0.95072,                 1.1333,                0.41811,                0.03412,                0.42332,                0.99464,               0.006634,               0.006634,               0.006634
                    172,                0.71369,                0.28734,                0.18554,                0.36585,                0.87534,                0.99827,                      1,                  0.995,                0.70552,                0.96891,                0.97059,                0.98321,                0.95072,                 1.1333,                0.41811,                0.03412,                0.42332,                0.99464,              0.0066142,              0.0066142,              0.0066142
                    173,                 0.6806,                0.31192,                0.16657,                0.35564,                0.85915,                0.99827,                      1,                  0.995,                0.76366,                0.96891,                0.97059,                0.98373,                0.95276,                 0.9615,                0.39006,                 0.0351,                0.41015,                0.93928,              0.0065944,              0.0065944,              0.0065944
                    174,                0.63858,                0.31544,                0.16851,                0.36453,                0.85527,                      1,                      1,                  0.995,                0.76952,                0.97059,                0.97059,                0.98314,                0.96204,                0.93494,                 0.3992,                0.03636,                0.38837,                0.91843,              0.0065746,              0.0065746,              0.0065746
                    175,                0.63292,                0.30513,                0.15516,                0.34575,                0.86102,                0.99801,                      1,                  0.995,                0.78033,                0.96866,                0.97059,                0.98057,                0.94132,                0.91904,                0.51899,                0.03952,                0.42318,                0.91791,              0.0065548,              0.0065548,              0.0065548
                    176,                 0.6792,                0.35254,                0.11991,                0.36649,                0.85759,                0.99801,                      1,                  0.995,                0.78033,                0.96866,                0.97059,                0.98057,                0.94132,                0.91904,                0.51899,                0.03952,                0.42318,                0.91791,               0.006535,               0.006535,               0.006535
                    177,                0.68589,                0.26414,                0.16875,                0.35793,                0.86578,                0.99809,                      1,                  0.995,                0.77044,                0.96874,                0.97059,                0.97906,                0.93778,                0.96795,                0.49001,                 0.0398,                0.40977,                 0.9369,              0.0065152,              0.0065152,              0.0065152
                    178,                 0.6627,                0.32083,                 0.1919,                0.36289,                0.87607,                0.99418,                      1,                  0.995,                0.77793,                0.96494,                0.97059,                0.97969,                0.92892,                0.95427,                0.55136,                0.03802,                0.40581,                0.93672,              0.0064954,              0.0064954,              0.0064954
                    179,                0.66815,                0.35298,                 0.1751,                0.36829,                0.87378,                0.99813,                      1,                  0.995,                0.77189,                0.93941,                0.94118,                 0.9446,                0.92218,                0.97124,                0.65629,                0.03583,                0.40917,                0.93887,              0.0064756,              0.0064756,              0.0064756
                    180,                0.65752,                0.37705,                0.20239,                0.34618,                 0.8781,                0.99813,                      1,                  0.995,                0.77189,                0.93941,                0.94118,                 0.9446,                0.92218,                0.97124,                0.65629,                0.03583,                0.40917,                0.93887,              0.0064558,              0.0064558,              0.0064558
                    181,                0.59792,                0.36613,                0.15753,                0.34024,                0.85373,                0.99822,                      1,                  0.995,                0.77304,                 0.9395,                0.94118,                0.94402,                 0.9362,                0.93976,                0.54668,                0.03374,                 0.3963,                0.93499,               0.006436,               0.006436,               0.006436
                    182,                0.65031,                0.35716,                0.20983,                0.35361,                0.83992,                0.99824,                      1,                  0.995,                0.75474,                0.96888,                0.97059,                0.98121,                0.94256,                0.96581,                0.53616,                0.03126,                0.41641,                0.93842,              0.0064162,              0.0064162,              0.0064162
                    183,                0.63993,                 0.3906,                0.17263,                0.35745,                0.85258,                0.99821,                      1,                  0.995,                0.76858,                0.96885,                0.97059,                0.98121,                0.96103,                0.92588,                0.44597,                0.03008,                0.39919,                0.92659,              0.0063964,              0.0063964,              0.0063964
                    184,                 0.5869,                 0.3124,                0.14171,                0.33806,                0.85431,                0.99821,                      1,                  0.995,                0.76858,                0.96885,                0.97059,                0.98121,                0.96103,                0.92588,                0.44597,                0.03008,                0.39919,                0.92659,              0.0063766,              0.0063766,              0.0063766
                    185,                0.61776,                0.33338,                0.22367,                0.33784,                0.86417,                0.99822,                      1,                  0.995,                0.74336,                0.96886,                0.97059,                0.98121,                0.95936,                 1.0589,                0.45904,                0.03064,                0.43755,                0.96338,              0.0063568,              0.0063568,              0.0063568
                    186,                 0.6292,                0.33832,                0.15763,                0.34654,                0.85366,                0.99818,                      1,                  0.995,                0.77082,                0.93946,                0.94118,                0.95937,                0.95605,                0.94002,                0.61121,                0.02912,                0.39456,                0.93825,               0.006337,               0.006337,               0.006337
                    187,                0.61994,                0.25346,                0.18867,                0.34359,                0.85446,                0.99822,                      1,                  0.995,                0.76955,                 0.9395,                0.94118,                0.96037,                 0.9484,                 1.0313,                0.66989,                0.02888,                0.42268,                0.96491,              0.0063172,              0.0063172,              0.0063172
                    188,                0.59439,                0.35966,                0.13807,                0.32684,                0.84883,                0.99822,                      1,                  0.995,                0.76955,                 0.9395,                0.94118,                0.96037,                 0.9484,                 1.0313,                0.66989,                0.02888,                0.42268,                0.96491,              0.0062974,              0.0062974,              0.0062974
                    189,                0.59954,                0.42656,                0.21068,                0.34221,                0.85594,                0.99823,                      1,                  0.995,                0.77113,                0.96887,                0.97059,                0.98197,                0.96677,                 1.0151,                0.38522,                0.02814,                0.40848,                0.97078,              0.0062776,              0.0062776,              0.0062776
                    190,                0.58699,                0.26585,                0.15627,                0.34378,                0.84283,                      1,                      1,                  0.995,                0.76139,                0.97059,                0.97059,                0.98225,                0.95851,                 1.0105,                0.41011,                0.02939,                0.40199,                0.96795,              0.0062578,              0.0062578,              0.0062578
                    191,                0.62096,                0.32454,                  0.185,                0.33994,                0.86134,                      1,                      1,                  0.995,                0.78512,                0.97059,                0.97059,                0.98225,                0.95756,                0.95116,                0.40501,                0.02886,                0.38794,                0.94695,               0.006238,               0.006238,               0.006238
                    192,                0.62578,                0.29178,                 0.1872,                0.34332,                 0.8536,                      1,                      1,                  0.995,                0.78512,                0.97059,                0.97059,                0.98225,                0.95756,                0.95116,                0.40501,                0.02886,                0.38794,                0.94695,              0.0062182,              0.0062182,              0.0062182
                    193,                0.65564,                0.26497,                0.19733,                0.34622,                0.85001,                      1,                      1,                  0.995,                0.75964,                0.97059,                0.97059,                0.98225,                0.96447,                0.96401,                0.36263,                0.02889,                0.38027,                0.94318,              0.0061984,              0.0061984,              0.0061984
                    194,                0.63026,                 0.3168,                0.17477,                0.33641,                0.84675,                      1,                      1,                  0.995,                0.76868,                0.97059,                0.97059,                0.98225,                0.93421,                0.97451,                0.52873,                 0.0291,                0.37716,                0.94799,              0.0061786,              0.0061786,              0.0061786
                    195,                0.63193,                0.43653,                0.16422,                0.35104,                0.85746,                      1,                      1,                  0.995,                0.77745,                0.97059,                0.97059,                0.98225,                0.96514,                0.95554,                0.36275,                0.02898,                0.36229,                0.94257,              0.0061588,              0.0061588,              0.0061588
                    196,                0.53544,                0.27532,                0.14838,                0.31396,                 0.8296,                      1,                      1,                  0.995,                0.77745,                0.97059,                0.97059,                0.98225,                0.96514,                0.95554,                0.36275,                0.02898,                0.36229,                0.94257,               0.006139,               0.006139,               0.006139
                    197,                0.58518,                 0.2832,                 0.1785,                0.33309,                0.84013,                      1,                      1,                  0.995,                0.78147,                0.97059,                0.97059,                0.98225,                0.96811,                0.93543,                0.36811,                0.02836,                0.35849,                0.93076,              0.0061192,              0.0061192,              0.0061192
                    198,                 0.6177,                0.29209,                 0.1659,                0.34039,                 0.8406,                      1,                      1,                  0.995,                0.73024,                0.97059,                0.97059,                0.98225,                   0.97,                 1.0665,                0.31204,                 0.0303,                0.39937,                0.96579,              0.0060994,              0.0060994,              0.0060994
                    199,                0.62061,                0.31295,                0.17667,                0.34608,                0.85098,                      1,                      1,                  0.995,                0.76631,                0.97059,                0.97059,                0.98225,                   0.98,                0.98214,                0.32323,                0.02946,                0.37487,                0.94522,              0.0060796,              0.0060796,              0.0060796
                    200,                0.54823,                 0.2258,                0.16614,                0.33231,                0.82984,                      1,                      1,                  0.995,                0.76631,                0.97059,                0.97059,                0.98225,                   0.98,                0.98214,                0.32323,                0.02946,                0.37487,                0.94522,              0.0060598,              0.0060598,              0.0060598
                    201,                0.64746,                0.32438,                0.18086,                0.34557,                0.84259,                      1,                      1,                  0.995,                0.74874,                0.97059,                0.97059,                0.98225,                 0.9725,                 1.0267,                0.32811,                0.03129,                0.39154,                 0.9657,                0.00604,                0.00604,                0.00604
                    202,                 0.5924,                0.27279,                0.18156,                0.33723,                0.84938,                 0.9982,                      1,                  0.995,                0.77366,                0.96884,                0.97059,                0.98197,                0.96946,                0.93445,                0.32463,                0.03118,                0.37124,                0.94105,              0.0060202,              0.0060202,              0.0060202
                    203,                 0.5757,                0.31489,                 0.1696,                 0.3323,                0.83314,                      1,                      1,                  0.995,                0.77709,                0.97059,                0.97059,                0.98225,                0.97208,                0.96337,                0.35021,                0.03036,                 0.3765,                0.94304,              0.0060004,              0.0060004,              0.0060004
                    204,                0.62497,                0.34624,                0.15776,                0.34544,                0.84777,                      1,                      1,                  0.995,                0.77709,                0.97059,                0.97059,                0.98225,                0.97208,                0.96337,                0.35021,                0.03036,                 0.3765,                0.94304,              0.0059806,              0.0059806,              0.0059806
                    205,                0.63265,                0.32105,                0.20664,                0.33734,                0.85573,                      1,                      1,                  0.995,                0.74718,                0.97059,                0.97059,                0.98402,                0.96797,                 1.0082,                0.37785,                0.03035,                0.38169,                0.96427,              0.0059608,              0.0059608,              0.0059608
                    206,                0.61625,                0.30928,                0.18382,                0.33871,                0.83579,                      1,                      1,                  0.995,                0.77502,                0.97059,                0.97059,                0.98402,                0.96902,                0.94781,                  0.357,                0.02892,                0.36046,                0.93962,               0.005941,               0.005941,               0.005941
                    207,                0.61769,                 0.3004,                0.19649,                0.34608,                0.84326,                      1,                      1,                  0.995,                0.77207,                0.97059,                0.97059,                0.98402,                0.96639,                0.93787,                0.38426,                0.02954,                0.37306,                0.93252,              0.0059212,              0.0059212,              0.0059212
                    208,                0.58818,                0.29105,                0.12906,                0.32759,                0.82437,                      1,                      1,                  0.995,                0.77207,                0.97059,                0.97059,                0.98402,                0.96639,                0.93787,                0.38426,                0.02954,                0.37306,                0.93252,              0.0059014,              0.0059014,              0.0059014
                    209,                0.54325,                0.28666,                 0.1436,                0.32713,                 0.8291,                      1,                      1,                  0.995,                0.78023,                0.97059,                0.97059,                0.98225,                0.97222,                 0.9047,                0.35991,                 0.0303,                0.36625,                0.91388,              0.0058816,              0.0058816,              0.0058816
                    210,                0.60492,                0.29801,                0.19251,                0.34395,                0.84935,                      1,                      1,                  0.995,                0.77613,                0.97059,                0.97059,                0.98402,                0.96254,                0.95563,                0.38013,                0.02901,                0.37094,                0.94035,              0.0058618,              0.0058618,              0.0058618
                    211,                0.57051,                0.26268,                0.17199,                0.32706,                0.83812,                0.99818,                      1,                  0.995,                0.78007,                0.96882,                0.97059,                0.98197,                0.96283,                0.96204,                0.38155,                0.02978,                0.37101,                0.93317,               0.005842,               0.005842,               0.005842
