                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                0.58911,                0.20356,                0.09814,                0.42795,                 1.0124,                0.88158,                0.84903,                 0.9099,                0.85538,                0.88268,                 0.8492,                0.91044,                0.89082,                0.43259,                0.12471,                  0.001,                0.33949,                0.96004,               0.005446,               0.005446,               0.005446
                     25,                0.57616,                0.19242,                0.09545,                0.42276,                 1.0041,                0.85595,                0.86389,                0.90765,                0.85217,                0.85602,                0.86395,                0.90788,                0.88841,                0.43074,                0.13092,                0.00087,                0.33835,                0.95862,               0.005248,               0.005248,               0.005248
                     26,                0.57378,                 0.1925,                0.09713,                0.42048,                 1.0051,                0.86655,                0.85895,                0.90772,                0.85512,                0.86758,                0.85997,                0.90849,                0.89141,                0.42737,                0.12728,                0.00071,                0.33746,                0.95528,                0.00505,                0.00505,                0.00505
                     27,                0.56891,                0.18899,                0.09574,                0.41123,                 1.0017,                 0.8546,                0.87041,                0.90871,                0.86076,                0.85541,                0.87123,                0.90928,                0.88875,                0.41591,                0.12317,                 0.0017,                0.32911,                0.94996,               0.004852,               0.004852,               0.004852
                     28,                0.56354,                0.19016,                0.09495,                0.40894,                0.99989,                0.85506,                0.86329,                0.90816,                0.85984,                0.85594,                0.86418,                0.90881,                0.88824,                0.42174,                0.12521,                0.00061,                0.32936,                0.95228,               0.004654,               0.004654,               0.004654
                     29,                0.55736,                0.18066,                0.09293,                0.40505,                0.99366,                0.84784,                0.87949,                0.91285,                0.86483,                0.84807,                0.87905,                0.91299,                0.89724,                0.41218,                0.12076,                0.00109,                 0.3228,                0.94816,               0.004456,               0.004456,               0.004456
                     30,                0.55019,                0.18123,                0.08987,                  0.402,                0.98935,                0.84989,                0.87548,                0.91296,                0.86638,                 0.8506,                0.87624,                0.91332,                 0.8945,                0.40713,                0.11907,                0.00139,                0.32278,                0.94389,               0.004258,               0.004258,               0.004258
                     31,                0.54471,                0.17136,                0.08915,                  0.395,                0.98847,                0.86235,                0.86677,                 0.9108,                0.86616,                0.86277,                0.86718,                0.91114,                 0.8899,                0.40024,                0.12361,                0.00075,                0.31962,                0.93957,                0.00406,                0.00406,                0.00406
                     32,                0.54188,                0.17702,                0.08842,                0.39402,                 0.9849,                0.84812,                 0.8816,                0.91404,                0.86633,                0.85136,                0.88002,                 0.9143,                0.89627,                0.40517,                0.11723,                0.00062,                0.32128,                0.94175,               0.003862,               0.003862,               0.003862
                     33,                0.53747,                0.17006,                0.08969,                0.39164,                0.98277,                0.86208,                0.86829,                0.91306,                0.86958,                0.86403,                0.86688,                0.91322,                0.89781,                0.40044,                0.11288,                 0.0007,                0.31623,                0.93767,               0.003664,               0.003664,               0.003664
                     34,                0.53222,                 0.1655,                0.08971,                0.38649,                 0.9812,                0.88099,                0.85633,                0.91487,                0.87204,                0.88099,                0.85633,                0.91504,                0.89873,                0.39698,                 0.1148,                0.00072,                0.31261,                 0.9362,               0.003466,               0.003466,               0.003466
                     35,                0.52362,                0.16131,                0.08889,                0.38196,                0.97838,                0.88617,                0.85592,                0.91556,                0.87325,                0.88718,                0.85687,                 0.9161,                0.89691,                0.39208,                0.11443,                 0.0007,                0.30895,                0.93463,               0.003268,               0.003268,               0.003268
                     36,                0.52229,                 0.1639,                0.08837,                 0.3801,                0.97491,                0.87778,                0.85826,                 0.9126,                0.86918,                0.87904,                0.85748,                0.91311,                0.89639,                  0.392,                0.11466,                0.00055,                0.31104,                0.93406,                0.00307,                0.00307,                0.00307
                     37,                 0.5173,                0.15699,                0.08818,                0.37471,                0.97356,                0.88232,                0.86207,                0.91859,                0.87567,                 0.8829,                0.86262,                0.91946,                0.90372,                0.38872,                 0.1095,                0.00054,                0.30644,                0.93175,               0.002872,               0.002872,               0.002872
                     38,                0.51578,                0.15998,                0.08941,                0.37499,                0.97281,                0.87855,                  0.863,                0.91161,                0.87023,                0.87931,                0.86355,                0.91226,                0.89513,                0.38625,                0.11168,                0.00055,                0.30769,                0.93057,               0.002674,               0.002674,               0.002674
                     39,                0.50826,                0.15391,                0.08592,                0.37023,                0.97016,                0.87341,                0.87827,                0.91229,                0.87091,                0.87388,                0.87843,                0.91301,                0.89024,                0.38541,                0.11305,                0.00056,                0.30399,                0.93012,               0.002476,               0.002476,               0.002476
                     40,                0.50603,                0.15566,                0.08771,                0.36902,                0.96616,                0.88418,                0.87394,                0.91329,                0.87337,                0.88502,                0.87476,                0.91414,                0.89985,                0.38158,                0.10818,                 0.0006,                0.30299,                0.92682,               0.002278,               0.002278,               0.002278
                     41,                0.50078,                0.14874,                0.08619,                0.36208,                0.96316,                0.88211,                0.86702,                0.91485,                0.87518,                0.88247,                0.86736,                0.91552,                0.90015,                0.38016,                0.10652,                0.00067,                0.30091,                 0.9264,                0.00208,                0.00208,                0.00208
                     42,                0.49525,                0.14575,                0.08482,                0.35509,                0.96051,                0.88376,                0.86613,                0.91854,                0.87914,                0.88426,                0.86622,                0.91955,                0.90314,                 0.3777,                 0.1086,                0.00049,                0.29981,                0.92557,               0.001882,               0.001882,               0.001882
                     43,                 0.4913,                0.14525,                0.08358,                0.35869,                0.96033,                0.87489,                0.87083,                 0.9149,                0.87716,                0.87552,                0.87145,                 0.9156,                0.89991,                0.37616,                0.10464,                0.00041,                0.29965,                0.92443,               0.001684,               0.001684,               0.001684
                     44,                0.49028,                0.14605,                0.08542,                0.35439,                0.96018,                0.87433,                0.87642,                0.91884,                0.88167,                0.87501,                0.87741,                0.91932,                0.90345,                0.37362,                 0.1048,                0.00046,                0.29607,                0.92262,               0.001486,               0.001486,               0.001486
                     45,                0.48431,                0.14378,                0.08504,                0.35041,                 0.9559,                0.89822,                 0.8628,                0.91577,                0.87766,                0.89866,                0.86303,                0.91659,                0.90092,                0.37404,                0.10718,                0.00051,                0.29658,                0.92262,               0.001288,               0.001288,               0.001288
                     46,                 0.4797,                0.13698,                0.08218,                0.34534,                0.95574,                0.87731,                0.87423,                0.91512,                 0.8784,                 0.8774,                0.87431,                0.91579,                0.90232,                0.37295,                0.10436,                0.00045,                0.29671,                0.92187,                0.00109,                0.00109,                0.00109
                     47,                0.47759,                0.13583,                0.08353,                0.34352,                0.95305,                0.87479,                0.87966,                0.91644,                0.87963,                0.88247,                0.87388,                0.91702,                0.90236,                0.37033,                0.10306,                0.00049,                0.29628,                0.92002,               0.000892,               0.000892,               0.000892
                     48,                0.47304,                0.13294,                0.08045,                0.34362,                0.95336,                0.87568,                0.87584,                0.91581,                0.87918,                0.87639,                0.87592,                0.91659,                0.90275,                0.36727,                 0.1033,                0.00045,                0.29474,                0.91829,               0.000694,               0.000694,               0.000694
                     49,                0.47276,                0.13629,                0.08723,                0.33893,                0.95086,                 0.8811,                0.86742,                0.91519,                0.87874,                0.88173,                0.86804,                0.91591,                0.90096,                0.36707,                0.10544,                0.00044,                0.29713,                0.91846,               0.000496,               0.000496,               0.000496
