                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     32,                0.36625,                0.09669,                0.04556,                0.28444,                0.89011,                0.96916,                0.96402,                0.98926,                0.97509,                0.96898,                0.96385,                0.98927,                0.98312,                0.21719,                0.04608,                0.00035,                0.18139,                0.82542,              0.0084655,              0.0084655,              0.0084655
                     33,                0.36489,                0.09565,                0.04443,                0.28461,                 0.8901,                0.96899,                0.96441,                0.98921,                0.97514,                0.96878,                 0.9642,                 0.9892,                0.98315,                0.21658,                0.04619,                0.00034,                0.18097,                0.82521,               0.008416,               0.008416,               0.008416
                     34,                0.36361,                0.09298,                0.04485,                0.28294,                0.88902,                0.96861,                0.96464,                0.98925,                0.97526,                0.96844,                0.96446,                0.98925,                0.98325,                0.21599,                0.04626,                0.00034,                0.18084,                  0.825,              0.0083665,              0.0083665,              0.0083665
                     35,                0.36382,                0.09384,                0.04525,                0.28277,                 0.8895,                0.96864,                0.96513,                0.98926,                0.97533,                0.96842,                0.96492,                0.98926,                0.98329,                0.21581,                0.04643,                0.00034,                0.18049,                0.82489,               0.008317,               0.008317,               0.008317
                     36,                 0.3641,                0.09546,                0.04634,                0.28212,                0.88989,                0.96779,                0.96533,                 0.9892,                0.97524,                0.96756,                0.96511,                0.98919,                0.98318,                0.21564,                 0.0465,                0.00033,                0.18051,                0.82476,              0.0082675,              0.0082675,              0.0082675
                     37,                0.36453,                0.09593,                0.04534,                0.28308,                0.88979,                0.96778,                0.96506,                0.98912,                0.97524,                0.96751,                0.96478,                0.98911,                0.98309,                0.21543,                0.04668,                0.00033,                0.18023,                 0.8246,               0.008218,               0.008218,               0.008218
                     38,                0.36189,                0.09341,                 0.0447,                0.28213,                0.88772,                0.96637,                0.96638,                0.98918,                0.97537,                0.96623,                0.96597,                0.98916,                0.98309,                0.21523,                0.04674,                0.00033,                0.18022,                0.82442,              0.0081685,              0.0081685,              0.0081685
                     39,                0.36153,                 0.0929,                0.04496,                 0.2806,                0.88785,                0.96712,                0.96586,                0.98919,                0.97545,                0.96696,                0.96545,                0.98917,                0.98311,                0.21473,                0.04678,                0.00032,                0.18015,                 0.8242,               0.008119,               0.008119,               0.008119
                     40,                0.36085,                0.09382,                0.04471,                0.27948,                0.88778,                0.96643,                0.96627,                0.98923,                0.97549,                0.96638,                0.96584,                0.98921,                0.98317,                0.21439,                 0.0468,                0.00032,                0.17991,                0.82401,              0.0080695,              0.0080695,              0.0080695
                     41,                0.35929,                0.09335,                0.04543,                0.28029,                0.88687,                0.96667,                0.96618,                0.98916,                0.97554,                0.96638,                0.96589,                0.98915,                0.98317,                 0.2141,                0.04665,                0.00032,                0.17966,                0.82385,                0.00802,                0.00802,                0.00802
                     42,                0.35879,                0.09216,                0.04479,                 0.2806,                0.88674,                0.96664,                0.96602,                 0.9892,                0.97556,                0.96645,                0.96565,                0.98919,                 0.9832,                0.21399,                0.04666,                0.00032,                0.17962,                0.82371,              0.0079705,              0.0079705,              0.0079705
                     43,                   0.36,                0.09386,                0.04453,                0.28091,                0.88681,                0.96769,                0.96495,                0.98918,                0.97563,                0.96745,                0.96471,                0.98917,                0.98321,                0.21351,                0.04668,                0.00032,                0.17914,                0.82349,               0.007921,               0.007921,               0.007921
                     44,                 0.3579,                0.09101,                0.04445,                0.27904,                 0.8869,                0.96776,                0.96478,                0.98922,                0.97577,                0.96751,                0.96453,                0.98922,                0.98326,                0.21319,                0.04664,                0.00031,                0.17894,                0.82329,              0.0078715,              0.0078715,              0.0078715
                     45,                0.35915,                0.09141,                0.04448,                0.27936,                0.88798,                0.96594,                0.96678,                0.98916,                0.97579,                0.96571,                0.96655,                0.98915,                0.98326,                0.21288,                0.04649,                0.00031,                0.17882,                0.82314,               0.007822,               0.007822,               0.007822
                     46,                0.35722,                0.09076,                0.04386,                0.27874,                0.88637,                0.96644,                 0.9662,                0.98925,                0.97596,                0.96609,                0.96618,                0.98923,                0.98338,                0.21252,                0.04633,                0.00031,                0.17867,                0.82294,              0.0077725,              0.0077725,              0.0077725
                     47,                0.35662,                0.09245,                0.04378,                0.27705,                0.88642,                0.96611,                0.96676,                0.98913,                0.97583,                0.96587,                0.96652,                0.98911,                0.98324,                0.21235,                0.04619,                0.00031,                0.17844,                0.82277,               0.007723,               0.007723,               0.007723
                     48,                0.35675,                0.09117,                0.04443,                0.27731,                0.88666,                0.96632,                0.96669,                0.98924,                0.97599,                0.96638,                 0.9661,                0.98919,                0.98324,                0.21201,                0.04613,                 0.0003,                0.17825,                 0.8226,              0.0076735,              0.0076735,              0.0076735
                     49,                 0.3569,                0.09083,                0.04426,                 0.2774,                0.88601,                0.96619,                0.96701,                0.98921,                0.97601,                0.96599,                0.96659,                0.98917,                0.98329,                0.21191,                0.04604,                 0.0003,                0.17817,                0.82246,               0.007624,               0.007624,               0.007624
                     50,                0.35534,                0.09094,                 0.0442,                0.27732,                0.88541,                0.96511,                0.96788,                0.98916,                0.97602,                0.96608,                0.96636,                0.98914,                0.98329,                0.21165,                0.04588,                 0.0003,                0.17798,                0.82231,              0.0075745,              0.0075745,              0.0075745
                     51,                0.35514,                0.09114,                0.04357,                0.27786,                0.88466,                0.96617,                0.96718,                0.98919,                0.97605,                 0.9665,                 0.9661,                0.98917,                 0.9833,                0.21143,                0.04567,                 0.0003,                0.17775,                0.82222,               0.007525,               0.007525,               0.007525
                     52,                0.35517,                 0.0897,                0.04394,                0.27552,                 0.8858,                0.96582,                0.96741,                0.98918,                0.97608,                0.96595,                0.96687,                0.98917,                0.98325,                0.21138,                0.04543,                 0.0003,                0.17756,                0.82211,              0.0074755,              0.0074755,              0.0074755
                     53,                0.35438,                0.09195,                0.04407,                0.27671,                0.88422,                0.96515,                0.96786,                0.98927,                0.97622,                0.96507,                0.96728,                0.98926,                0.98336,                0.21101,                0.04534,                 0.0003,                0.17747,                0.82192,               0.007426,               0.007426,               0.007426
                     54,                0.35184,                0.08967,                0.04389,                0.27418,                0.88362,                0.96593,                0.96687,                0.98927,                0.97633,                0.96585,                 0.9664,                0.98927,                0.98336,                0.21071,                 0.0451,                0.00029,                0.17735,                0.82175,              0.0073765,              0.0073765,              0.0073765
                     55,                0.35373,                0.09042,                0.04395,                0.27546,                0.88531,                0.96757,                0.96503,                 0.9893,                0.97637,                0.96807,                0.96424,                0.98929,                0.98349,                0.21063,                0.04483,                0.00029,                0.17718,                0.82167,               0.007327,               0.007327,               0.007327
                     56,                0.35296,                0.08976,                0.04376,                0.27546,                0.88386,                 0.9683,                0.96422,                0.98926,                0.97634,                 0.9683,                0.96375,                0.98926,                0.98344,                0.21035,                0.04459,                0.00029,                0.17711,                 0.8215,              0.0072775,              0.0072775,              0.0072775
                     57,                0.35088,                0.08898,                0.04349,                0.27301,                0.88322,                0.96821,                0.96433,                0.98923,                0.97631,                0.96866,                 0.9638,                0.98922,                0.98341,                0.20994,                0.04442,                0.00028,                0.17691,                0.82128,               0.007228,               0.007228,               0.007228
                     58,                0.35208,                0.09003,                0.04397,                0.27455,                0.88422,                 0.9694,                0.96357,                0.98923,                0.97633,                0.96916,                0.96333,                 0.9892,                0.98344,                0.20963,                0.04435,                0.00028,                0.17671,                0.82113,              0.0071785,              0.0071785,              0.0071785
                     59,                0.35086,                0.08855,                0.04386,                0.27283,                0.88325,                0.96861,                0.96396,                0.98925,                0.97637,                0.96886,                 0.9633,                0.98922,                0.98344,                0.20932,                0.04425,                0.00027,                0.17654,                0.82099,               0.007129,               0.007129,               0.007129
                     60,                0.34985,                 0.0886,                0.04402,                 0.2729,                 0.8828,                0.96943,                0.96275,                0.98921,                0.97647,                0.96927,                0.96231,                0.98915,                0.98343,                0.20881,                0.04413,                0.00027,                0.17631,                0.82079,              0.0070795,              0.0070795,              0.0070795
                     61,                0.35087,                0.08899,                0.04357,                0.27434,                0.88349,                0.96955,                0.96256,                0.98916,                0.97645,                0.96963,                0.96193,                0.98912,                0.98335,                0.20853,                0.04394,                0.00027,                0.17618,                0.82058,                0.00703,                0.00703,                0.00703
                     62,                0.34942,                0.08813,                0.04363,                0.27306,                0.88285,                0.96889,                  0.963,                0.98921,                0.97658,                0.96861,                0.96272,                 0.9892,                0.98345,                0.20825,                0.04387,                0.00026,                0.17604,                 0.8204,              0.0069805,              0.0069805,              0.0069805
                     63,                0.34776,                0.08923,                0.04274,                0.27141,                0.88123,                0.97088,                0.96114,                0.98924,                0.97663,                0.97095,                 0.9607,                0.98922,                0.98344,                0.20795,                0.04384,                0.00026,                0.17606,                0.82025,               0.006931,               0.006931,               0.006931
                     64,                0.34781,                0.08692,                0.04338,                0.27162,                0.88243,                0.97035,                0.96169,                0.98929,                 0.9767,                0.97089,                0.96046,                0.98926,                0.98349,                0.20759,                0.04378,                0.00026,                 0.1759,                 0.8201,              0.0068815,              0.0068815,              0.0068815
                     65,                0.34694,                0.08838,                0.04374,                0.27048,                0.88176,                0.97036,                 0.9616,                0.98928,                 0.9767,                0.97009,                0.96124,                0.98925,                 0.9834,                0.20736,                0.04371,                0.00025,                0.17569,                   0.82,               0.006832,               0.006832,               0.006832
                     66,                0.34677,                0.08691,                0.04291,                0.27124,                0.88186,                0.97039,                0.96173,                 0.9891,                0.97655,                0.97013,                0.96127,                0.98906,                0.98323,                0.20709,                0.04364,                0.00025,                0.17545,                0.81989,              0.0067825,              0.0067825,              0.0067825
                     67,                0.34679,                0.08758,                0.04369,                0.26984,                0.88171,                0.96582,                0.96608,                0.98907,                0.97659,                0.96936,                0.96175,                0.98903,                0.98323,                0.20664,                0.04358,                0.00025,                0.17526,                 0.8197,               0.006733,               0.006733,               0.006733
                     68,                0.34578,                0.08702,                0.04268,                0.26923,                0.88134,                0.97106,                0.96138,                0.98917,                0.97665,                0.97079,                0.96112,                0.98914,                0.98328,                0.20618,                0.04354,                0.00024,                0.17512,                0.81956,              0.0066835,              0.0066835,              0.0066835
                     69,                0.34689,                0.08828,                0.04359,                 0.2702,                0.88098,                0.97006,                0.96248,                0.98907,                0.97662,                0.96978,                0.96226,                0.98903,                0.98319,                0.20563,                0.04345,                0.00025,                 0.1748,                0.81937,               0.006634,               0.006634,               0.006634
                     70,                 0.3449,                0.08714,                0.04304,                 0.2691,                 0.8804,                0.96874,                0.96364,                0.98924,                0.97681,                 0.9685,                0.96329,                0.98919,                0.98347,                0.20545,                0.04329,                0.00025,                0.17464,                0.81927,              0.0065845,              0.0065845,              0.0065845
                     71,                0.34542,                0.08661,                0.04369,                 0.2699,                0.88175,                0.96963,                0.96295,                0.98921,                 0.9768,                0.96975,                0.96234,                0.98916,                0.98344,                 0.2052,                0.04318,                0.00024,                0.17452,                0.81912,               0.006535,               0.006535,               0.006535
