                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    122,                  0.295,                0.07227,                0.13607,                0.15368,                0.82146,                 0.7677,                      1,                0.82093,                0.77639,                 0.7677,                      1,                0.82093,                0.82093,                0.29967,                0.03575,                0.03821,                0.61293,                0.78932,             0.00076042,             0.00076042,             0.00076042
                    123,                0.34873,                0.07936,                0.15514,                0.15876,                0.85764,                0.76771,                      1,                0.79532,                0.75848,                0.76771,                      1,                0.79532,                0.79532,                 0.3092,                0.03743,                0.03785,                0.63027,                0.79125,             0.00075844,             0.00075844,             0.00075844
                    124,                 0.2887,                 0.0528,                0.14094,                0.14777,                0.80099,                0.76769,                      1,                0.80448,                 0.7617,                0.76769,                      1,                0.80448,                0.80448,                0.31277,                0.03716,                0.03756,                0.62379,                0.79769,             0.00075646,             0.00075646,             0.00075646
                    125,                0.27165,                0.05778,                0.10143,                0.14343,                0.79752,                0.76768,                      1,                0.79154,                0.75139,                0.76768,                      1,                0.79154,                0.79154,                0.32908,                0.03623,                0.03776,                0.63155,                0.80859,             0.00075448,             0.00075448,             0.00075448
                    126,                0.30746,                0.06185,                0.11477,                0.17159,                 0.8206,                0.76767,                      1,                0.78771,                0.74475,                0.76767,                      1,                0.78771,                0.78771,                0.33505,                0.03542,                0.03742,                0.62096,                0.80987,              0.0007525,              0.0007525,              0.0007525
                    127,                0.32209,                0.06851,                0.12999,                0.15532,                0.82322,                0.76769,                      1,                0.77132,                0.73375,                0.76769,                      1,                0.77132,                0.77132,                0.33709,                0.03483,                0.03645,                0.62353,                0.80426,             0.00075052,             0.00075052,             0.00075052
                    128,                0.33155,                0.06317,                0.13872,                0.17325,                0.85595,                0.76769,                      1,                0.78132,                0.73151,                0.76769,                      1,                0.78132,                0.78132,                0.33403,                0.03549,                0.03587,                0.61465,                0.79797,             0.00074854,             0.00074854,             0.00074854
                    129,                 0.3338,                0.08125,                0.16604,                0.17418,                0.83542,                 0.7677,                      1,                0.79935,                0.75505,                 0.7677,                      1,                0.79935,                0.79935,                0.33151,                0.03607,                0.03563,                0.61557,                0.79767,             0.00074656,             0.00074656,             0.00074656
                    130,                0.28894,                0.04757,                0.08963,                0.14638,                0.81644,                 0.7677,                      1,                0.80061,                0.75976,                 0.7677,                      1,                0.80061,                0.80061,                0.33411,                0.03685,                0.03526,                0.61878,                0.79544,             0.00074458,             0.00074458,             0.00074458
                    131,                 0.2946,                0.06511,                0.11338,                0.14439,                 0.8211,                 0.7677,                      1,                0.80418,                0.76599,                 0.7677,                      1,                0.80418,                0.80418,                0.33369,                0.03638,                0.03468,                0.62246,                0.79731,              0.0007426,              0.0007426,              0.0007426
                    132,                0.29776,                0.08358,                0.13786,                0.15254,                0.80662,                0.76769,                      1,                0.81952,                0.77561,                0.76769,                      1,                0.81952,                0.81952,                0.33807,                0.03528,                0.03439,                0.60739,                0.79982,             0.00074062,             0.00074062,             0.00074062
                    133,                0.30426,                  0.071,                 0.1327,                0.15098,                0.83507,                0.76769,                      1,                0.84066,                0.80241,                0.76769,                      1,                0.84066,                0.84066,                0.36173,                0.03529,                0.03396,                  0.609,                0.81081,             0.00073864,             0.00073864,             0.00073864
                    134,                0.27616,                0.06042,                0.15053,                 0.1517,                0.80782,                0.76768,                      1,                0.84554,                0.77648,                0.76768,                      1,                0.84554,                0.84554,                0.40223,                0.03715,                0.03333,                0.63484,                0.82154,             0.00073666,             0.00073666,             0.00073666
                    135,                0.32895,                0.03876,                0.08816,                0.16515,                0.83448,                0.76772,                      1,                 0.8405,                0.80307,                0.76772,                      1,                 0.8405,                 0.8405,                 0.3244,                0.03388,                 0.0334,                0.60409,                0.79318,             0.00073468,             0.00073468,             0.00073468
                    136,                0.27989,                 0.0562,                0.11095,                0.14932,                0.79759,                 0.7677,                      1,                0.82499,                0.78342,                 0.7677,                      1,                0.82499,                0.82499,                0.31753,                0.03249,                0.03322,                0.60207,                0.79042,              0.0007327,              0.0007327,              0.0007327
                    137,                0.28076,                0.05812,                0.11213,                0.15985,                0.81655,                0.76771,                      1,                0.85517,                0.81278,                0.76771,                      1,                0.85517,                0.85517,                0.31579,                0.03235,                0.03329,                0.60592,                0.79164,             0.00073072,             0.00073072,             0.00073072
                    138,                0.27347,                 0.0544,                0.10078,                0.14384,                0.79848,                 0.7677,                      1,                0.81381,                0.76569,                 0.7677,                      1,                0.81381,                0.81381,                0.34093,                0.03391,                0.03493,                0.62115,                0.81218,             0.00072874,             0.00072874,             0.00072874
                    139,                0.31519,                0.07245,                0.12158,                0.15912,                0.81829,                0.76764,                      1,                0.78047,                0.70807,                0.76764,                      1,                0.78047,                0.78047,                0.47481,                0.03776,                0.03595,                0.66174,                 0.8556,             0.00072676,             0.00072676,             0.00072676
                    140,                0.28287,                0.04288,                 0.1225,                0.14942,                0.80167,                0.76762,                      1,                0.76538,                0.68602,                0.76762,                      1,                0.76538,                0.76538,                0.51764,                0.03863,                0.03566,                 0.6619,                0.86755,             0.00072478,             0.00072478,             0.00072478
                    141,                0.29783,                0.05551,                0.09297,                0.15353,                0.81814,                0.76763,                      1,                0.77437,                0.70105,                0.76763,                      1,                0.77437,                0.77437,                0.49454,                0.03701,                0.03542,                  0.659,                0.85989,              0.0007228,              0.0007228,              0.0007228
                    142,                0.26986,                0.04128,                 0.0808,                0.14632,                0.79598,                0.76766,                      1,                0.79002,                0.72835,                0.76766,                      1,                0.79002,                0.79002,                0.40137,                0.03464,                0.03465,                0.63356,                0.83257,             0.00072082,             0.00072082,             0.00072082
                    143,                0.27287,                0.05516,                0.10018,                0.15369,                0.81895,                0.76764,                      1,                0.82775,                0.77044,                0.76764,                      1,                0.82775,                0.82775,                 0.3301,                0.03298,                0.03396,                0.62295,                0.81238,             0.00071884,             0.00071884,             0.00071884
                    144,                0.33189,                0.05218,                0.09339,                0.16851,                0.84349,                0.76764,                      1,                0.84161,                0.79914,                0.76764,                      1,                0.84161,                0.84161,                0.31007,                0.03225,                0.03351,                0.60816,                0.80896,             0.00071686,             0.00071686,             0.00071686
                    145,                0.28985,                0.06336,                 0.1237,                0.15161,                 0.8242,                0.76765,                      1,                0.85282,                0.80404,                0.76765,                      1,                0.85282,                0.85282,                0.30034,                0.03201,                0.03159,                0.62067,                0.79851,             0.00071488,             0.00071488,             0.00071488
                    146,                0.27924,                0.09766,                0.10864,                0.14167,                0.84494,                0.76777,                      1,                0.85087,                0.80468,                0.76777,                      1,                0.85087,                0.85087,                0.30803,                0.03214,                0.03073,                0.62661,                0.79609,              0.0007129,              0.0007129,              0.0007129
                    147,                0.28397,                0.06766,                0.11257,                0.14478,                0.83616,                0.76777,                      1,                0.82782,                0.78902,                0.76777,                      1,                0.82782,                0.82782,                0.32904,                0.03285,                0.03098,                0.62962,                0.81099,             0.00071092,             0.00071092,             0.00071092
                    148,                0.28274,                0.08217,                0.11014,                0.14538,                0.80561,                0.76777,                      1,                0.84813,                0.80498,                0.76777,                      1,                0.84813,                0.84812,                0.33168,                0.03292,                0.02982,                0.63349,                0.80396,             0.00070894,             0.00070894,             0.00070894
                    149,                0.28056,                0.08266,                0.16984,                0.14242,                 0.8217,                 0.7678,                      1,                0.82933,                0.78329,                 0.7678,                      1,                0.82933,                0.82933,                0.33063,                0.03401,                0.02915,                0.63973,                0.79504,             0.00070696,             0.00070696,             0.00070696
                    150,                0.26599,                0.05123,                0.10742,                0.13989,                0.81286,                0.76779,                      1,                0.82115,                0.77527,                0.76779,                      1,                0.82115,                0.82115,                0.32632,                0.03476,                0.02889,                0.62826,                0.79374,             0.00070498,             0.00070498,             0.00070498
                    151,                0.28734,                0.04781,                0.10454,                0.14591,                0.78745,                0.76773,                      1,                0.84018,                 0.7954,                0.76773,                      1,                0.84018,                0.84018,                0.31372,                0.03366,                0.02843,                0.62887,                0.79158,               0.000703,               0.000703,               0.000703
                    152,                0.28648,                0.04952,                0.08311,                0.15415,                0.81493,                0.76772,                      1,                0.84018,                0.79964,                0.76772,                      1,                0.84018,                0.84018,                0.30538,                0.03163,                0.02824,                0.62484,                0.79026,             0.00070102,             0.00070102,             0.00070102
                    153,                0.25044,                0.03563,                 0.0932,                0.13441,                0.78623,                0.76772,                      1,                0.85375,                0.80801,                0.76772,                      1,                0.85375,                0.85375,                0.30184,                0.03058,                0.02803,                0.62407,                0.78913,             0.00069904,             0.00069904,             0.00069904
                    154,                0.29309,                0.05362,                0.12678,                0.15103,                0.81856,                0.76771,                      1,                0.84618,                0.80404,                0.76771,                      1,                0.84618,                0.84618,                 0.3022,                0.03064,                0.02778,                0.62099,                0.79021,             0.00069706,             0.00069706,             0.00069706
                    155,                0.24969,                0.03648,                0.09619,                0.13022,                0.78467,                0.76756,                      1,                0.81891,                0.77841,                0.76756,                      1,                0.81891,                0.81891,                0.30836,                 0.0314,                 0.0275,                 0.6275,                0.79251,             0.00069508,             0.00069508,             0.00069508
                    156,                  0.293,                0.06083,                0.11324,                0.15444,                0.82457,                0.76762,                      1,                0.82115,                0.78072,                0.76762,                      1,                0.82115,                0.82115,                0.31028,                0.03221,                0.02712,                0.62232,                0.79301,              0.0006931,              0.0006931,              0.0006931
                    157,                0.28268,                0.04748,                 0.1161,                0.15602,                0.80776,                 0.7675,                      1,                0.80911,                0.77716,                 0.7675,                      1,                0.80911,                0.80911,                0.31754,                0.03206,                0.02692,                0.62627,                0.79565,             0.00069112,             0.00069112,             0.00069112
                    158,                0.26262,                 0.0447,                0.09532,                0.13971,                0.81843,                0.76764,                      1,                0.82115,                0.78693,                0.76764,                      1,                0.82115,                0.82115,                 0.3179,                0.03178,                0.02671,                0.62912,                0.79728,             0.00068914,             0.00068914,             0.00068914
                    159,                0.25145,                 0.0546,                0.08907,                0.13972,                0.81226,                0.76766,                      1,                0.82115,                0.78859,                0.76766,                      1,                0.82115,                0.82115,                0.32033,                0.03026,                0.02625,                0.62698,                0.79771,             0.00068716,             0.00068716,             0.00068716
                    160,                0.27235,                0.04904,                0.09702,                0.15045,                0.81225,                0.76759,                      1,                0.83082,                0.79215,                0.76759,                      1,                0.83082,                0.83082,                0.32308,                0.02981,                0.02598,                0.63563,                  0.799,             0.00068518,             0.00068518,             0.00068518
                    161,                 0.2543,                0.05777,                  0.112,                0.13574,                0.79839,                 0.7676,                      1,                 0.8415,                0.80122,                 0.7676,                      1,                 0.8415,                 0.8415,                0.32116,                0.02995,                0.02576,                0.64045,                0.79941,              0.0006832,              0.0006832,              0.0006832
                    162,                0.26557,                0.04855,                0.09268,                0.15305,                0.81175,                0.76758,                      1,                0.83611,                0.79564,                0.76758,                      1,                0.83611,                0.83611,                0.32055,                0.03062,                0.02632,                0.64299,                0.80864,             0.00068122,             0.00068122,             0.00068122
                    163,                0.24609,                0.05439,                0.10676,                0.13898,                0.78991,                 0.7676,                      1,                0.82912,                0.78908,                 0.7676,                      1,                0.82912,                0.82912,                 0.3189,                0.03074,                0.02556,                0.63466,                0.80134,             0.00067924,             0.00067924,             0.00067924
                    164,                0.27343,                0.07561,                0.08574,                0.14549,                0.82479,                 0.7676,                      1,                0.80406,                0.76375,                 0.7676,                      1,                0.80406,                0.80406,                0.31415,                 0.0312,                0.02517,                0.63592,                0.79541,             0.00067726,             0.00067726,             0.00067726
                    165,                0.27929,                0.03359,                0.09351,                0.14045,                0.79118,                0.76764,                      1,                   0.82,                0.77519,                0.76764,                      1,                   0.82,                   0.82,                0.32302,                0.03241,                0.02469,                0.62872,                 0.7959,             0.00067528,             0.00067528,             0.00067528
                    166,                0.28685,                0.05196,                0.09721,                0.15156,                0.81765,                0.76771,                      1,                0.83304,                0.79721,                0.76771,                      1,                0.83304,                0.83304,                0.32097,                0.03278,                0.02432,                0.62898,                0.79429,              0.0006733,              0.0006733,              0.0006733
                    167,                0.26954,                0.04665,                0.09944,                0.13907,                0.80223,                0.76768,                      1,                0.82083,                0.78789,                0.76768,                      1,                0.82083,                0.82083,                0.32393,                0.03329,                0.02376,                0.62461,                0.79187,             0.00067132,             0.00067132,             0.00067132
                    168,                0.27767,                0.05081,                0.10307,                0.15143,                0.81321,                0.76766,                      1,                0.82833,                0.78329,                0.76766,                      1,                0.82833,                0.82833,                0.32362,                0.03389,                0.02346,                0.62813,                0.79114,             0.00066934,             0.00066934,             0.00066934
                    169,                0.24684,                0.04024,                0.07298,                0.13912,                0.83384,                0.76765,                      1,                0.83705,                0.79613,                0.76765,                      1,                0.83705,                0.83705,                0.31704,                0.03322,                0.02321,                0.62576,                0.79018,             0.00066736,             0.00066736,             0.00066736
                    170,                0.32151,                0.04476,                0.10024,                0.16891,                0.83901,                0.76764,                      1,                  0.839,                0.79463,                0.76764,                      1,                  0.839,                  0.839,                0.30914,                0.03199,                0.02301,                0.61902,                0.78921,             0.00066538,             0.00066538,             0.00066538
                    171,                 0.3158,                0.05057,                0.08361,                0.16919,                0.81864,                0.76764,                      1,                0.85864,                0.82458,                0.76764,                      1,                0.85864,                0.85864,                0.30454,                0.03115,                0.02272,                0.61849,                0.78948,              0.0006634,              0.0006634,              0.0006634
                    172,                0.29628,                0.05791,                 0.1108,                0.16183,                 0.8222,                0.76771,                      1,                0.86731,                0.83096,                0.76771,                      1,                0.86731,                0.86731,                0.30384,                0.03127,                0.02251,                0.60968,                0.78845,             0.00066142,             0.00066142,             0.00066142
                    173,                 0.2766,                0.05514,                0.10309,                0.14738,                0.81473,                0.76772,                      1,                0.86359,                0.82315,                0.76772,                      1,                0.86359,                0.86359,                0.30389,                0.03147,                0.02219,                0.60535,                0.78754,             0.00065944,             0.00065944,             0.00065944
                    174,                0.28017,                0.05077,                0.11045,                0.15438,                0.81182,                0.76767,                      1,                0.84262,                 0.8102,                0.76767,                      1,                0.84262,                0.84262,                0.30388,                0.03224,                0.02199,                0.60605,                0.78668,             0.00065746,             0.00065746,             0.00065746
                    175,                0.27617,                0.06214,                0.14263,                0.14525,                0.83046,                0.76765,                      1,                  0.815,                0.77493,                0.76765,                      1,                  0.815,                  0.815,                0.30584,                0.03068,                0.02201,                0.61161,                 0.7876,             0.00065548,             0.00065548,             0.00065548
                    176,                0.27895,                0.04771,                0.10542,                0.14947,                0.83478,                0.76759,                      1,                0.80638,                0.76984,                0.76759,                      1,                0.80638,                0.80638,                 0.3028,                0.03028,                 0.0221,                0.60649,                0.78808,              0.0006535,              0.0006535,              0.0006535
                    177,                0.24352,                0.05686,                0.07498,                 0.1377,                0.83059,                0.76765,                      1,                 0.8176,                0.78603,                0.76765,                      1,                 0.8176,                 0.8176,                0.31308,                0.03128,                0.02342,                0.62445,                 0.8132,             0.00065152,             0.00065152,             0.00065152
                    178,                0.26998,                0.04984,                0.07215,                0.14317,                0.80403,                0.76764,                      1,                0.77736,                 0.7329,                0.76764,                      1,                0.77736,                0.77736,                0.35962,                0.03285,                0.02334,                0.64361,                0.82822,             0.00064954,             0.00064954,             0.00064954
                    179,                0.24607,                0.04885,                0.07809,                0.13647,                0.78153,                0.76761,                      1,                0.80421,                0.75659,                0.76761,                      1,                0.80421,                0.80421,                0.37062,                0.03263,                0.02318,                0.64045,                0.83236,             0.00064756,             0.00064756,             0.00064756
                    180,                0.25357,                0.05044,                0.09843,                0.14082,                0.80509,                0.76768,                      1,                   0.83,                0.79262,                0.76768,                      1,                   0.83,                   0.83,                0.32575,                0.03095,                0.02276,                0.63495,                0.81697,             0.00064558,             0.00064558,             0.00064558
                    181,                0.27508,                0.04615,                0.09562,                 0.1489,                0.83271,                 0.7677,                      1,                   0.83,                0.79329,                 0.7677,                      1,                   0.83,                   0.83,                 0.3048,                0.03006,                0.02227,                0.63594,                0.81009,              0.0006436,              0.0006436,              0.0006436
                    182,                0.24896,                0.03658,                0.08261,                0.13594,                 0.8236,                0.76773,                      1,                  0.845,                0.82173,                0.76773,                      1,                  0.845,                  0.845,                0.29208,                0.03017,                0.02091,                0.62494,                0.79153,             0.00064162,             0.00064162,             0.00064162
                    183,                0.29809,                0.05615,                  0.117,                0.15509,                0.80907,                0.76774,                      1,                0.85132,                0.81836,                0.76774,                      1,                0.85132,                0.85132,                0.30867,                0.03184,                0.02037,                0.61065,                0.79134,             0.00063964,             0.00063964,             0.00063964
                    184,                0.25687,                0.04435,                0.10943,                0.14578,                0.80993,                 0.7677,                      1,                0.84853,                0.80934,                 0.7677,                      1,                0.84853,                0.84853,                0.31985,                0.03199,                0.02019,                0.62066,                0.79571,             0.00063766,             0.00063766,             0.00063766
                    185,                0.27956,                0.05875,                0.08637,                0.14985,                 0.8292,                0.76765,                      1,                0.84853,                0.80808,                0.76765,                      1,                0.84853,                0.84853,                0.33383,                0.03256,                0.02003,                0.62329,                0.79975,             0.00063568,             0.00063568,             0.00063568
                    186,                0.25943,                 0.0686,                0.12829,                 0.1403,                0.83801,                0.76762,                      1,                0.84206,                0.79846,                0.76762,                      1,                0.84206,                0.84206,                0.35676,                0.03419,                0.01984,                0.62582,                0.80814,              0.0006337,              0.0006337,              0.0006337
                    187,                0.22775,                0.04086,                0.09766,                0.12878,                 0.8049,                0.76752,                      1,                0.82669,                0.77279,                0.76752,                      1,                0.82669,                0.82669,                0.38073,                0.03398,                0.01946,                0.63359,                0.81716,             0.00063172,             0.00063172,             0.00063172
                    188,                0.27083,                0.05501,                 0.1035,                0.15556,                0.80294,                0.76753,                      1,                0.83379,                 0.7831,                0.76753,                      1,                0.83379,                0.83379,                0.36859,                0.03234,                0.01936,                0.63975,                0.81229,             0.00062974,             0.00062974,             0.00062974
                    189,                0.23811,                0.04907,                 0.0795,                0.12941,                0.82377,                0.76747,                      1,                0.82758,                0.77448,                0.76747,                      1,                0.82758,                0.82758,                0.36214,                0.03134,                0.01922,                0.63205,                0.81026,             0.00062776,             0.00062776,             0.00062776
                    190,                 0.2873,                0.06882,                0.09813,                0.15245,                0.82055,                0.76755,                      1,                0.82198,                0.77885,                0.76755,                      1,                0.82198,                0.82198,                0.33704,                0.02946,                0.01912,                0.63084,                0.80282,             0.00062578,             0.00062578,             0.00062578
                    191,                0.24386,                0.05436,                0.09866,                0.14246,                0.82875,                 0.7678,                      1,                0.83167,                0.79164,                 0.7678,                      1,                0.83167,                0.83167,                 0.3096,                0.02779,                0.01901,                0.62705,                0.79569,              0.0006238,              0.0006238,              0.0006238
                    192,                0.24494,                0.04792,                 0.1195,                0.14211,                0.80004,                0.76772,                      1,                0.82214,                0.77799,                0.76772,                      1,                0.82214,                0.82214,                0.30685,                  0.028,                0.01914,                0.62466,                0.79773,             0.00062182,             0.00062182,             0.00062182
                    193,                0.25049,                0.04093,                0.08683,                0.13524,                0.79083,                0.76763,                      1,                0.82647,                0.78957,                0.76763,                      1,                0.82647,                0.82647,                0.31586,                 0.0233,                0.01989,                 0.6239,                0.81898,             0.00061984,             0.00061984,             0.00061984
                    194,                  0.267,                0.05304,                0.10228,                0.13974,                0.81942,                0.76765,                      1,                0.78401,                0.74368,                0.76765,                      1,                0.78401,                0.78401,                0.33137,                0.03115,                0.02023,                0.63753,                0.82344,             0.00061786,             0.00061786,             0.00061786
                    195,                0.31908,                0.06477,                0.12056,                0.16559,                0.85909,                 0.7676,                      1,                0.78714,                0.74987,                 0.7676,                      1,                0.78714,                0.78714,                0.36553,                0.03421,                0.02003,                0.64269,                0.83082,             0.00061588,             0.00061588,             0.00061588
                    196,                0.27843,                0.03661,                0.07009,                0.15224,                0.80646,                0.76756,                      1,                0.79596,                0.75436,                0.76756,                      1,                0.79596,                0.79596,                0.36501,                0.02679,                0.01952,                0.65882,                0.83156,              0.0006139,              0.0006139,              0.0006139
                    197,                 0.2589,                0.05274,                 0.0966,                0.14138,                0.80496,                0.76758,                      1,                0.79596,                0.75374,                0.76758,                      1,                0.79596,                0.79596,                0.34798,                0.02635,                0.01936,                0.64609,                0.82931,             0.00061192,             0.00061192,             0.00061192
                    198,                0.24989,                0.05122,                0.08357,                0.14291,                0.79843,                0.76757,                      1,                0.80638,                0.75382,                0.76757,                      1,                0.80638,                0.80638,                0.34255,                0.02625,                0.01929,                0.62982,                0.82327,             0.00060994,             0.00060994,             0.00060994
                    199,                0.28538,                0.03707,                0.09408,                0.15922,                0.82484,                0.76774,                      1,                  0.815,                 0.7718,                0.76774,                      1,                  0.815,                  0.815,                0.32687,                0.02391,                0.01815,                 0.6299,                0.80289,             0.00060796,             0.00060796,             0.00060796
                    200,                0.25467,                0.04762,                0.08168,                0.13573,                 0.8022,                0.76772,                      1,                0.83794,                0.78845,                0.76772,                      1,                0.83794,                0.83794,                0.31257,                0.02204,                0.01776,                0.61259,                0.79428,             0.00060598,             0.00060598,             0.00060598
                    201,                0.30612,                0.10552,                0.10999,                0.16044,                0.84513,                0.76768,                      1,                0.83794,                0.79041,                0.76768,                      1,                0.83794,                0.83794,                0.30297,                0.02188,                0.01762,                0.60802,                0.79107,               0.000604,               0.000604,               0.000604
                    202,                0.23441,                0.03844,                0.10175,                0.14186,                0.80208,                0.76765,                      1,                 0.8209,                0.78735,                0.76765,                      1,                 0.8209,                 0.8209,                 0.3013,                0.02227,                0.01747,                 0.6129,                0.79138,             0.00060202,             0.00060202,             0.00060202
                    203,                0.24694,                0.06435,                0.12693,                0.13603,                0.79937,                0.76757,                      1,                0.78993,                0.75399,                0.76757,                      1,                0.78993,                0.78993,                0.29993,                0.02188,                0.01717,                0.61595,                0.79197,             0.00060004,             0.00060004,             0.00060004
                    204,                0.25128,                0.05049,                0.09986,                0.14853,                0.82445,                0.76754,                      1,                0.77736,                0.74693,                0.76754,                      1,                0.77736,                0.77736,                0.29443,                0.02174,                0.01711,                0.62328,                0.79158,             0.00059806,             0.00059806,             0.00059806
                    205,                0.21484,                0.03024,                0.06482,                0.13546,                0.78492,                 0.7675,                      1,                0.77736,                0.74699,                 0.7675,                      1,                0.77736,                0.77736,                0.29576,                0.02282,                0.01701,                0.62328,                0.79209,             0.00059608,             0.00059608,             0.00059608
                    206,                0.32798,                0.06848,                0.10946,                0.16073,                0.84629,                0.76751,                      1,                0.78714,                 0.7577,                0.76751,                      1,                0.78714,                0.78714,                 0.2981,                0.02397,                0.01695,                0.62717,                 0.7931,              0.0005941,              0.0005941,              0.0005941
                    207,                0.32576,                0.08228,                0.14918,                0.16755,                0.83115,                 0.7676,                      1,                 0.8001,                0.77225,                 0.7676,                      1,                 0.8001,                 0.8001,                0.29366,                0.02416,                0.01682,                0.60831,                0.78935,             0.00059212,             0.00059212,             0.00059212
